Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,Library Name,create_date,version,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Collection_Date,lat_lon,HOST,isolation_source,Cultivar,tissue,isolate,env_broad_scale,env_local_scale,dev_stage,source_material_id,sugarcane_variety,AGE,isol_growth_condt,env_medium,env_material,treatment,Depth,elev,samp_size,Ecotype,samp_mat_process,run_id (run),nominal_length (run),samp_collect_device,Soil_Type,collection_method,sieving,store_cond,annual_precpt,annual_temp,core,cur_land_use,cur_vegetation,drainage_class,fao_class,Fwd_Primer_Barcode,local_class_meth,local_class,nucl_acid_ext,pcr_cond,plot,rel_to_oxygen,Rev_Primer_Barcode,samp_vol_we_dna_ext,seq_meth,Site,size_frac,soil_fraction,target_gene,target_subfragment,tot_nitro,tot_org_carb,PH,soil_type_meth,ph_meth,pool_dna_extracts,Soil_horizon,soil_text_measure,tot_n_meth,tot_nitro_cont_meth,tot_org_c_meth,pi_email (run),pi_name (run),pi_organization (run),broad-scale_environmental_context,environmental_medium,local_scale_environmental_context,Lat_Google_cord,Long_Google_cord,Note,previous_land_use,replicate,env_biome,env_feature,Block,CH4_yield,replicates,time,ref_biomaterial,estimated_size,num_replicons,ploidy,propagation,chem_administration,id,BIOME,chem_mutagen,feature,material,Sample_Number,sbb,sample_type,strain,BIOMATERIAL_PROVIDER,genotype,collected_by,collaborator_library_name (run),host_age,host_genotype,host_life_stage,temp,air_temp_regm,gaseous_environment,target_amplicon,watering_regm,bz,climate_environment,Root_Order,altitude,A1,Number,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,PMIDs,PMID_count,Primary_PMID,PMID_source
SRR14532263,WGS,601,23518842,SAMN19165031,15762255,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877110,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T179,SRP319784,PRJNA729807,T179-rpoB-PL4,2021-05-15T08:38:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.5433 N 73.1689 W,Acer saccharum,leaf material,,,,,,,MSH-05-03-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532267,WGS,598,20202172,SAMN19165027,14165654,UNIVERSITE DU QUEBEC A MONTREAL,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877106,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T175,SRP319784,PRJNA729807,T175-rpoB-PL1,2021-05-15T08:38:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.541 N 73.1611 W,Acer saccharum,leaf material,,,,,,,MSH-02-06-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532269,WGS,581,15818766,SAMN19165026,11127191,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877065,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T174,SRP319784,PRJNA729807,T174-rpoB-PL1,2021-05-15T08:38:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.541 N 73.1611 W,Acer saccharum,leaf material,,,,,,,MSH-02-01-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532273,WGS,601,30040325,SAMN19165021,19302264,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877101,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T17,SRP319784,PRJNA729807,T17-rpoB-PL3,2021-05-15T08:38:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-09-20,45.9946 N 73.9889 W,Acer saccharum,leaf material,,,,,,,SBL-03-07-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532274,WGS,601,16628539,SAMN19165021,11040829,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877100,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T17,SRP319784,PRJNA729807,T17-16S,2021-05-15T08:38:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-09-20,45.9946 N 73.9889 W,Acer saccharum,leaf material,,,,,,,SBL-03-07-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532287,WGS,550,4166821,SAMN19165082,2906241,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877087,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T230,SRP319784,PRJNA729807,T230-rpoB-PL2,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-08-06,45.5433 N 73.1689 W,Acer saccharum,leaf material,,,,,,,MSH-05-02-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532295,WGS,601,16591943,SAMN19165006,10652456,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877079,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T153,SRP319784,PRJNA729807,T153-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-08-06,45.5411 N 73.164 W,Acer saccharum,leaf material,,,,,,,MSH-03-02-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532300,WGS,599,9136826,SAMN19165034,6318777,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877074,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T182,SRP319784,PRJNA729807,T182-rpoB-PL2,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.541 N 73.1611 W,Acer saccharum,leaf material,,,,,,,MSH-02-01-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532304,WGS,601,23403505,SAMN19165000,15124651,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877070,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T148,SRP319784,PRJNA729807,T148-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.5396 N 73.1578 W,Acer saccharum,leaf material,,,,,,,MSH-01-04-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532305,WGS,598,11368945,SAMN19164999,7926718,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877069,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T146,SRP319784,PRJNA729807,T146-rpoB-PL2,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-08-16,45.9946 N 73.9889 W,Acer saccharum,leaf material,,,,,,,SBL-03-07-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532306,WGS,601,22461331,SAMN19164999,14484490,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877068,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T146,SRP319784,PRJNA729807,T146-16S,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-08-16,45.9946 N 73.9889 W,Acer saccharum,leaf material,,,,,,,SBL-03-07-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532308,WGS,592,7772681,SAMN19164997,5440517,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877066,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T143,SRP319784,PRJNA729807,T143-rpoB-PL2,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.5411 N 73.164 W,Acer saccharum,leaf material,,,,,,,MSH-03-03-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532310,WGS,601,28925539,SAMN19164955,18515775,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877064,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T103,SRP319784,PRJNA729807,T103-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.5411 N 73.164 W,Acer saccharum,leaf material,,,,,,,MSH-03-03-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532319,WGS,601,22078126,SAMN19164992,14138376,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877054,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T138,SRP319784,PRJNA729807,T138-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.5418 N 73.1663 W,Acer saccharum,leaf material,,,,,,,MSH-04-02-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532320,WGS,601,27217060,SAMN19164992,17555205,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877053,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T138,SRP319784,PRJNA729807,T138-16S,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.5418 N 73.1663 W,Acer saccharum,leaf material,,,,,,,MSH-04-02-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532330,WGS,601,19634631,SAMN19164985,12755522,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877043,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T130,SRP319784,PRJNA729807,T130-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.5418 N 73.1663 W,Acer saccharum,leaf material,,,,,,,MSH-04-02-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532331,WGS,601,24284099,SAMN19164985,15699191,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877042,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T130,SRP319784,PRJNA729807,T130-16S,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.5418 N 73.1663 W,Acer saccharum,leaf material,,,,,,,MSH-04-02-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532333,WGS,594,15353677,SAMN19164983,10716799,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877040,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T129,SRP319784,PRJNA729807,T129-rpoB-PL1,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-08-06,45.5396 N 73.1578 W,Acer saccharum,leaf material,,,,,,,MSH-01-04-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532338,WGS,601,27349553,SAMN19164979,17332348,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877035,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T125,SRP319784,PRJNA729807,T125-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.5418 N 73.1663 W,Acer saccharum,leaf material,,,,,,,MSH-04-03-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532340,WGS,598,8652350,SAMN19165065,5966967,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877033,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T214,SRP319784,PRJNA729807,T214-rpoB-PL2,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.5396 N 73.1578 W,Acer saccharum,leaf material,,,,,,,MSH-01-04-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532355,WGS,601,19402980,SAMN19165146,12442131,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877018,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T99,SRP319784,PRJNA729807,T99-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-08-06,45.5433 N 73.1689 W,Acer saccharum,leaf material,,,,,,,MSH-05-03-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532358,WGS,582,13145748,SAMN19165144,9239960,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877015,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T97,SRP319784,PRJNA729807,T97-rpoB-PL1,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-08-06,45.5411 N 73.164 W,Acer saccharum,leaf material,,,,,,,MSH-03-03-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532363,WGS,596,20399525,SAMN19165139,14309255,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877010,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T92,SRP319784,PRJNA729807,T92-rpoB-PL1,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-10-18,45.5433 N 73.1689 W,Acer saccharum,leaf material,,,,,,,MSH-05-03-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532364,WGS,601,20708928,SAMN19165138,13559297,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877009,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T91,SRP319784,PRJNA729807,T91-rpoB-PL3,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.5396 N 73.1578 W,Acer saccharum,leaf material,,,,,,,MSH-01-03-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532366,WGS,601,21204153,SAMN19165138,13763006,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877007,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T91,SRP319784,PRJNA729807,T91-16S,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-09-07,45.5396 N 73.1578 W,Acer saccharum,leaf material,,,,,,,MSH-01-03-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532371,WGS,592,17599607,SAMN19165134,12323137,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877002,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T87,SRP319784,PRJNA729807,T87-rpoB-PL1,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-06-20,45.9917 N 73.9987 W,Acer saccharum,leaf material,,,,,,,SBL-02-04-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532372,WGS,570,8613614,SAMN19165133,6065521,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877001,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T86,SRP319784,PRJNA729807,T86-rpoB-PL1,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-08-06,45.5418 N 73.1663 W,Acer saccharum,leaf material,,,,,,,MSH-04-02-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532373,WGS,601,9082204,SAMN19165133,5935120,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10877000,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T86,SRP319784,PRJNA729807,T86-16S,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Mont-Saint-Hilaire (QC),Metagenome or environmental,2018-08-06,45.5418 N 73.1663 W,Acer saccharum,leaf material,,,,,,,MSH-04-02-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532393,WGS,586,15545188,SAMN19165120,10917548,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10876980,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T72,SRP319784,PRJNA729807,T72-rpoB-PL1,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-09-20,45.9917 N 73.9987 W,Acer saccharum,leaf material,,,,,,,SBL-02-04-H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532397,WGS,600,14248048,SAMN19165116,9860828,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10876976,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T66,SRP319784,PRJNA729807,T66-rpoB-PL4,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-06-20,45.9946 N 73.9889 W,Acer saccharum,leaf material,,,,,,,SBL-03-07-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR14532400,WGS,601,13643035,SAMN19165116,8859319,UNIVERSITE DU QUEBEC A MONTREAL,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10876973,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,leaf metagenome,ILLUMINA,2021-12-21T00:00:00Z,T66,SRP319784,PRJNA729807,T66-16S,2021-05-15T08:40:00Z,1.0,Canada,North America,Canada: Station Biologique des Laurentides (QC),Metagenome or environmental,2018-06-20,45.9946 N 73.9889 W,Acer saccharum,leaf material,,,,,,,SBL-03-07-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
